TOKEN	NE-COARSE-LIT	NE-COARSE-METO
Auch	O	O
die	O	O
Berechnung	O	O
des	O	O
Bundesbeitrages	O	O
ist	O	O
eine	O	O
# segment_iiif_link = _
sehr	O	O
umständliche	O	O
.	O	O
Er	O	O
soll	O	O
offenbar	O	O
das	O	O
Aequivalent	O	O
# segment_iiif_link = _
sein	O	O
für	O	O
die	O	O
Einbeziehung	O	O
der	O	O
außerberuflichen	O	O
Unfälle	O	O
.	O	O
# segment_iiif_link = _
Aber	O	O
was	O	O
diese	O	O
kosten	O	O
,	O	O
ist	O	O
nicht	O	O
einmal	O	O
angedeutet	O	O
.	O	O
# segment_iiif_link = _
Die	O	O
Vorlage	O	O
stellt	O	O
als	O	O
Bundesbeitrag	O	O
an	O	O
die	O	O
Prämien	O	O
# segment_iiif_link = _
eine	O	O
Summe	O	O
von	O	O
2,7	O	O
Millionen	O	O
ein	O	O
.	O	O
Die	O	O
Zürcher	O	O
# segment_iiif_link = _
Handelskammer	O	O
rechnet	O	O
5,4	O	O
Millionen	O	O
heraus	O	O
oder	O	O
# segment_iiif_link = _
eine	O	O
Totalbelastung	O	O
des	O	O
Bundes	O	O
mit	O	O
jährlich	O	O
7	O	O
Mill	O	O
.	O	O
# segment_iiif_link = _
statt	O	O
der	O	O
vom	O	O
Bundesrat	B-org	O
vorgesehenen	O	O
3,650,000	O	O
Fr	O	O
.	O	O
# segment_iiif_link = _
Und	O	O
unsere	O	O
Handelskammer	O	O
versteht	O	O
nicht	O	O
,	O	O
weshalb	O	O
der	O	O
# segment_iiif_link = _
Bund	O	O
diese	O	O
Last	O	O
und	O	O
dazu	O	O
noch	O	O
die	O	O
jährlich	O	O
drohenden	O	O
# segment_iiif_link = _
Defizite	O	O
auf	O	O
sich	O	O
nehmen	O	O
soll	O	O
,	O	O
wenn	O	O
doch	O	O
die	O	O
Arbeit	O	O
¬	O	O
# segment_iiif_link = _
geber	O	O
bereit	O	O
wären	O	O
,	O	O
die	O	O
Versicherungspflicht	O	O
an	O	O
Stelle	O	O
# segment_iiif_link = _
der	O	O
Haftpflicht	O	O
ganz	O	O
auf	O	O
sich	O	O
zu	O	O
nehmen	O	O
.	O	O
Sie	O	O
kommt	O	O
# segment_iiif_link = _
zu	O	O
den	O	O
Anträgen	O	O
:	O	O
keine	O	O
Monopolanstalt	O	O
,	O	O
Kollektivver	O	O
¬	O	O
# segment_iiif_link = _
sicherung	O	O
für	O	O
die	O	O
beruflichen	O	O
Unfälle	O	O
zu	O	O
Lasten	O	O
der	O	O
# segment_iiif_link = _
Arbeitgeber	O	O
unter	O	O
Verzichtleistung	O	O
auf	O	O
die	O	O
Beiträge	O	O
der	O	O
# segment_iiif_link = _
Arbeiter	O	O
,	O	O
Fallenlassen	O	O
der	O	O
Versicherung	O	O
für	O	O
außer	O	O
¬	O	O
# segment_iiif_link = _
ordentliche	O	O
Unfälle	O	O
unter	O	O
Verzichtleistung	O	O
auf	O	O
die	O	O
# segment_iiif_link = _
Bundesbeiträge	O	O
.	O	O
Damit	O	O
wäre	O	O
auch	O	O
auf	O	O
die	O	O
freiwillige	O	O
# segment_iiif_link = _
Unfallversicherung	O	O
verzichtet	O	O
.	O	O
Man	O	O
soll	O	O
Ausnahmegesetze	O	O
# segment_iiif_link = _
nicht	O	O
verallgemeinern	O	O
.	O	O
Gegen	O	O
außerberufliche	O	O
Unfälle	O	O
# segment_iiif_link = _
stände	O	O
es	O	O
den	O	O
Arbeitern	O	O
frei	O	O
,	O	O
sich	O	O
selber	O	O
zu	O	O
versichern	O	O
# segment_iiif_link = _
mit	O	O
dem	O	O
Gelde	O	O
,	O	O
das	O	O
man	O	O
ihnen	O	O
im	O	O
Entwurf	O	O
für	O	O
die	O	O
# segment_iiif_link = _
Versicherung	O	O
abnehmen	O	O
will	O	O
.	O	O
# segment_iiif_link = _
Die	O	O
so	O	O
freiwerdenden	O	O
6	O	O
—	O	O
7	O	O
Millionen	O	O
Franken	O	O
Bun	O	O
¬	O	O
# segment_iiif_link = _
desgelder	O	O
—	O	O
meint	O	O
die	O	O
Handelskammer	O	O
—	O	O
könnten	O	O
Ver	O	O
¬	O	O
# segment_iiif_link = _
wendung	O	O
finden	O	O
für	O	O
den	O	O
weiteren	O	O
Ausbau	O	O
der	O	O
Kranken	O	O
¬	O	O
# segment_iiif_link = _
versicherung	O	O
,	O	O
an	O	O
die	O	O
später	O	O
die	O	O
Invaliditätsversicherung	O	O
,	O	O
# segment_iiif_link = _
die	O	O
Altersversicherung	O	O
und	O	O
eventnell	O	O
eine	O	O
Todesversiche	O	O
¬	O	O
# segment_iiif_link = _
rung	O	O
anzuschließen	O	O
wäre	O	O
.	O	O
Etwa	O	O
12	O	O
Millionen	O	O
im	O	O
Jahre	O	O
# segment_iiif_link = _
dürfte	O	O
der	O	O
Bund	O	O
dafür	O	O
mit	O	O
der	O	O
Zeit	O	O
schon	O	O
in	O	O
sein	O	O
Bud	O	O
¬	O	O
# segment_iiif_link = _
get	O	O
einstellen	O	O
.	O	O
# segment_iiif_link = _
So	O	O
ungefähr	O	O
die	O	O
Skizze	O	O
des	O	O
Vortragenden	O	O
.	O	O
Die	O	O
Zür	O	O
¬	O	O
# segment_iiif_link = _
cher	O	O
Handelskammer	O	O
,	O	O
schließt	O	O
er	O	O
,	O	O
hat	O	O
das	O	O
Problem	O	O
nicht	O	O
# segment_iiif_link = _
engherzig	O	O
angepackt	O	O
;	O	O
sie	O	O
verlangt	O	O
eine	O	O
Krankenversiche	O	O
¬	O	O
# segment_iiif_link = _
rung	O	O
auf	O	O
breitester	O	O
Grundlage	O	O
und	O	O
will	O	O
die	O	O
nach	O	O
dem	O	O
# segment_iiif_link = _
Entwurf	O	O
unmögliche	O	O
Organisation	O	O
der	O	O
Unfallversicherung	O	O
# segment_iiif_link = _
auf	O	O
einen	O	O
praktischen	O	O
Boden	O	O
stellen	O	O
.	O	O
# segment_iiif_link = _
Der	O	O
Eindruck	O	O
des	O	O
Vortrages	O	O
auf	O	O
die	O	O
zahlreiche	O	O
Ver	O	O
¬	O	O
# segment_iiif_link = _
sammlung	O	O
war	O	O
angenscheinlich	O	O
ein	O	O
tiefer	O	O
,	O	O
fast	O	O
verblüf	O	O
¬	O	O
# segment_iiif_link = _
fender	O	O
,	O	O
und	O	O
auch	O	O
die	O	O
Gegner	O	O
wurden	O	O
in	O	O
der	O	O
Diskussion	O	O
# segment_iiif_link = _
der	O	O
interessanten	O	O
Arbeit	O	O
gerecht	O	O
.	O	O
Daß	O	O
die	O	O
Unfallversiche	O	O
¬	O	O
# segment_iiif_link = _
rung	O	O
auf	O	O
kollektive	O	O
Grundlage	O	O
gestellt	O	O
werden	O	O
müsse	O	O
,	O	O
# segment_iiif_link = _
darüber	O	O
wenigstens	O	O
waren	O	O
alle	O	O
einig	O	O
geworden	O	O
.	O	O
Natür	O	O
¬	O	O
# segment_iiif_link = _
lich	O	O
ließ	O	O
sich	O	O
die	O	O
Diskussion	O	O
der	O	O
überraschenden	O	O
Anträge	O	O
# segment_iiif_link = _
der	O	O
Handelskammer	O	O
,	O	O
deren	O	O
Konseqnenzen	O	O
nicht	O	O
im	O	O
# segment_iiif_link = _
Augenblick	O	O
abzuschätzen	O	O
sind	O	O
,	O	O
schwer	O	O
an	O	O
.	O	O
Stadtrat	B-pers	O
Dr	I-pers	O
.	I-pers	O
# segment_iiif_link = _
Klöti	I-pers	O
eröffnete	O	O
den	O	O
Reigen	O	O
,	O	O
indem	O	O
er	O	O
nach	O	O
den	O	O
Grün	O	O
¬	O	O
# segment_iiif_link = _
den	O	O
der	O	O
Defizite	O	O
in	O	O
Oesterreich	B-loc	O
rc	O	O
.	O	O
fragte	O	O
.	O	O
Er	O	O
wollte	O	O
# segment_iiif_link = _
zwar	O	O
nicht	O	O
von	O	O
vornherein	O	O
glauben	O	O
,	O	O
daß	O	O
auch	O	O
die	O	O
# segment_iiif_link = _
Schweiz	B-loc	O
so	O	O
schlecht	O	O
wirtschaften	O	O
würde	O	O
.	O	O
Dann	O	O
erklärte	O	O
# segment_iiif_link = _
er	O	O
auch	O	O
,	O	O
daß	O	O
die	O	O
Arbeiter	O	O
eine	O	O
höhere	O	O
als	O	O
sechzigprozen	O	O
¬	O	O
# segment_iiif_link = _
tige	O	O
Entschädigung	O	O
resp	O	O
.	O	O
Rente	O	O
wünschen	O	O
,	O	O
schon	O	O
mehr	O	O
# segment_iiif_link = _
fünfundsiebzig	O	O
-	O	O
bis	O	O
achtzigprozentige	O	O
.	O	O
Arbeitersekretär	O	O
# segment_iiif_link = _
Greulich	I-pers	O
gab	O	O
die	O	O
Erklärung	O	O
ab	O	O
,	O	O
daß	O	O
die	O	O
Arbeiter	O	O
# segment_iiif_link = _
als	O	O
conditio	O	O
sine	O	O
qua	O	O
non	O	O
die	O	O
Mitbeteiligung	O	O
an	O	O
der	O	O
# segment_iiif_link = _
Versicherungsverwaltung	O	O
verlangen	O	O
.	O	O
Den	O	O
eventuellen	O	O
# segment_iiif_link = _
Erlaß	O	O
eines	O	O
Beitrages	O	O
an	O	O
die	O	O
Prämien	O	O
würden	O	O
die	O	O
Ar	O	O
¬	O	O
# segment_iiif_link = _
beitgeber	O	O
schon	O	O
am	O	O
Lohne	O	O
einbringen	O	O
.	O	O
Die	O	O
Privat	O	O
¬	O	O
# segment_iiif_link = _
gesellschaften	O	O
hätten	O	O
mit	O	O
den	O	O
Jahren	O	O
die	O	O
Prämien	O	O
we	O	O
¬	O	O
# segment_iiif_link = _
entlich	O	O
erhöht	O	O
,	O	O
also	O	O
müsse	O	O
eine	O	O
Monopolanstalt	O	O
sein	O	O
.	O	O
# segment_iiif_link = _
Etwas	O	O
Mißtrauen	O	O
gegen	O	O
die	O	O
Vorschläge	O	O
der	O	O
Handels	O	O
¬	O	O
# segment_iiif_link = _
kammer	O	O
können	O	O
die	O	O
Arbeiter	O	O
überhaupt	O	O
nicht	O	O
unter	O	O
¬	O	O
# segment_iiif_link = _
drücken	O	O
.	O	O
# segment_iiif_link = _
Nationalrat	B-pers	O
A	I-pers	O
.	I-pers	O
Frey	I-pers	O
orientierte	O	O
über	O	O
den	O	O
Stand	O	O
# segment_iiif_link = _
der	O	O
parlamentarischen	O	O
Beratung	O	O
.	O	O
Die	O	O
Kommission	O	O
des	O	O
# segment_iiif_link = _
Nationalrates	O	O
,	O	O
der	O	O
für	O	O
das	O	O
Geschäft	O	O
die	O	O
Priorität	O	O
hat	O	O
,	O	O
# segment_iiif_link = _
sprach	O	O
sich	O	O
einstimmig	O	O
für	O	O
eine	O	O
Monopolanstalt	O	O
aus	O	O
# segment_iiif_link = _
gerade	O	O
aus	O	O
Rücksicht	O	O
auf	O	O
die	O	O
allseitige	O	O
Kontrolle	O	O
,	O	O
die	O	O
# segment_iiif_link = _
Greulich	O	O
angetönt	O	O
hat	O	O
;	O	O
private	O	O
Gesellschaften	O	O
würden	O	O
# segment_iiif_link = _
sich	O	O
natürlich	O	O
ein	O	O
Mitregieren	O	O
der	O	O
Arbeiterschaft	O	O
nicht	O	O
# segment_iiif_link = _
gefallen	O	O
lassen	O	O
wollen	O	O
.	O	O
Sie	O	O
entschied	O	O
sich	O	O
auch	O	O
für	O	O
Ein	O	O
¬	O	O
# segment_iiif_link = _
bezug	O	O
der	O	O
außerberuflichen	O	O
Unfälle	O	O
,	O	O
wogegen	O	O
die	O	O
Arbeiter	O	O
# segment_iiif_link = _
einen	O	O
direkten	O	O
Beitrag	O	O
an	O	O
die	O	O
Prämie	O	O
zahlen	O	O
sollen	O	O
.	O	O
# segment_iiif_link = _
Für	O	O
Franen	O	O
und	O	O
Kinder	O	O
erhöhte	O	O
sie	O	O
die	O	O
Beiträge	O	O
im	O	O
# segment_iiif_link = _
Sinne	O	O
der	O	O
Zürcher	B-org	O
Handelskammer	I-org	O
.	O	O
Ueber	O	O
die	O	O
Höhe	O	O
# segment_iiif_link = _
der	O	O
Entschädigungen	O	O
und	O	O
Renten	O	O
ist	O	O
noch	O	O
nicht	O	O
Beschluß	O	O
# segment_iiif_link = _
gefaßt	O	O
worden	O	O
.	O	O
Es	O	O
haben	O	O
bekanntlich	O	O
die	O	O
großen	O	O
In	O	O
¬	O	O
# segment_iiif_link = _
teressenverbände	I-org	O
:	O	O
Arbeiterbund	B-org	O
,	O	O
Gewerbeverein	O	O
,	O	O
Bauern	B-org	O
¬	I-org	O
# segment_iiif_link = _
verband	O	O
Eingaben	O	O
über	O	O
die	O	O
Gestaltung	O	O
der	O	O
Vorlage	O	O
# segment_iiif_link = _
gemacht	O	O
,	O	O
dazu	O	O
kommt	O	O
nun	O	O
noch	O	O
die	O	O
sehr	O	O
bemerkenswerte	O	O
# segment_iiif_link = _
der	O	O
Zürcher	B-org	O
Handelskammer	I-org	O
,	O	O
so	O	O
daß	O	O
es	O	O
nicht	O	O
wohl	O	O
# segment_iiif_link = _
möglich	O	O
sein	O	O
wird	O	O
,	O	O
wie	O	O
beabsichtigt	O	O
war	O	O
,	O	O
die	O	O
Kommissions	O	O
¬	O	O
# segment_iiif_link = _
arbeit	O	O
schon	O	O
für	O	O
die	O	O
nächste	O	O
Session	O	O
fertig	O	O
zu	O	O
stellen	O	O
.	O	O
# segment_iiif_link = _
Eine	O	O
Anfrage	O	O
Prof	B-pers	O
.	I-pers	O
Zürchers	I-pers	O
wie	O	O
es	O	O
mit	O	O
den	O	O
Be	O	O
¬	O	O
# segment_iiif_link = _
triebskrankheiten	O	O
gehalten	O	O
werden	O	O
solle	O	O
,	O	O
beantwortete	O	O
# segment_iiif_link = _
Frey	I-pers	O
dahin	O	O
,	O	O
daß	O	O
die	O	O
nationalrätliche	O	O
Kommission	O	O
be	O	O
¬	O	O
# segment_iiif_link = _
schlossen	O	O
habe	O	O
,	O	O
sie	O	O
in	O	O
die	O	O
Unfallversicherung	O	O
einzubeziehen	O	O
.	O	O
# segment_iiif_link = _
ld	I-pers	O
,	I-pers	O
Verwalter	I-pers	O
der	I-pers	O
Baugewerbekasse	I-pers	O
,	I-pers	O
Zürich	I-pers	O
,	O	O
# segment_iiif_link = _
orientierte	O	O
über	O	O
deren	O	O
zwanzigjährige	O	O
Gebaruug	O	O
und	O	O
Er	O	O
¬	O	O
# segment_iiif_link = _
fahrung	O	O
.	O	O
Demnach	O	O
wäre	O	O
die	O	O
Einbeziehung	O	O
der	O	O
außer	O	O
¬	O	O
# segment_iiif_link = _
beruflichen	O	O
Unfälle	O	O
so	O	O
gefährlich	O	O
nicht	O	O
;	O	O
sie	O	O
machten	O	O
nur	O	O
# segment_iiif_link = _
3	O	O
—	O	O
6	O	O
Prozent	O	O
aus	O	O
und	O	O
ihre	O	O
Vergütung	O	O
erspare	O	O
viele	O	O
# segment_iiif_link = _
Umtriebe	O	O
und	O	O
Scherereien	O	O
.	O	O
Die	O	O
Kasse	O	O
hat	O	O
6	O	O
—	O	O
8	O	O
Prozent	O	O
# segment_iiif_link = _
Verwaltungskosten	O	O
,	O	O
allerdings	O	O
nicht	O	O
mit	O	O
einem	O	O
System	O	O
,	O	O
# segment_iiif_link = _
wie	O	O
der	O	O
Bundesrat	B-org	O
es	O	O
vorschlägt	O	O
.	O	O
Die	O	O
Arbeiter	O	O
—	O	O
meint	O	O
# segment_iiif_link = _
Berchtold	I-pers	O
—	O	O
müßten	O	O
unter	O	O
allen	O	O
Umständen	O	O
auch	O	O
etwas	O	O
# segment_iiif_link = _
an	O	O
die	O	O
Unfallprämien	O	O
beitragen	O	O
.	O	O
Oberrichter	B-pers	O
Lang	I-pers	O
# segment_iiif_link = _
denkt	O	O
wie	O	O
Berchtold	B-pers	O
über	O	O
die	O	O
außerberuflichen	O	O
Unfälle	O	O
.	O	O
# segment_iiif_link = _
In	O	O
einem	O	O
kurzen	O	O
Schlußwort	O	O
gab	O	O
der	O	O
Referent	O	O
# segment_iiif_link = _
Hrn	B-pers	O
.	I-pers	O
Greulich	I-pers	O
freimütig	O	O
zu	O	O
,	O	O
daß	O	O
die	O	O
Handelskammer	O	O
# segment_iiif_link = _
natürlich	O	O
den	O	O
Standpunkt	O	O
und	O	O
die	O	O
Interessen	O	O
der	O	O
In	O	O
¬	O	O
# segment_iiif_link = _
dustriellen	O	O
vertrete	O	O
.	O	O
Zu	O	O
den	O	O
schlechten	O	O
Resultaten	O	O
in	O	O
# segment_iiif_link = _
Oesterreich	B-loc	O
habe	O	O
vielleicht	O	O
auch	O	O
mangelhafte	O	O
Kontrolle	O	O
des	O	O
# segment_iiif_link = _
Staates	O	O
beigetragen	O	O
.	O	O
Oesterreich	B-loc	O
hätte	O	O
aber	O	O
die	O	O
Lehrjahre	O	O
# segment_iiif_link = _
hinter	O	O
sich	O	O
,	O	O
da	O	O
es	O	O
die	O	O
Sache	O	O
schon	O	O
seit	B-time	O
1889	I-time	O
praktiziert	O	O
.	O	O
# segment_iiif_link = _
Greulich	I-pers	O
hatte	O	O
beantragt	O	O
,	O	O
der	O	O
heutigen	O	O
Besprechung	O	O
# segment_iiif_link = _
weitere	O	O
folgen	O	O
zu	O	O
lassen	O	O
,	O	O
in	O	O
denen	O	O
auch	O	O
die	O	O
anderen	O	O
In	O	O
¬	O	O
# segment_iiif_link = _
teressentenkreise	O	O
zum	O	O
Worte	O	O
kämen	O	O
.	O	O
Auf	O	O
Antrag	O	O
von	O	O
# segment_iiif_link = _
Boos	I-pers	O
-	I-pers	O
Jegher	I-pers	O
wurde	O	O
wenigstens	O	O
für	O	O
den	O	O
nächsten	O	O
# segment_iiif_link = _
Monat	O	O
ein	O	O
Diskussionsabend	O	O
in	O	O
Aussicht	O	O
genommen	O	O
,	O	O
um	O	O
# segment_iiif_link = _
die	O	O
Materie	O	O
weiter	O	O
zu	O	O
erdauern	O	O
.	O	O
Kurze	O	O
einleitende	O	O
Voten	O	O
# segment_iiif_link = _
sagten	O	O
Greulich	B-pers	O
und	O	O
Boos	B-pers	O
-	I-pers	O
Jegher	I-pers	O
zu	O	O
.	O	O

# language = de
# newspaper = NZZ
# date = 1918-09-09
# document_id = NZZ-1918-09-09-c-p0002
# segment_iiif_link = _
Der	O	O
Weltkrieg	O	O
.	O	O
# segment_iiif_link = _
Deutsch	O	O
-	O	O
französischer	O	O
Kriegsschanplatz	O	O
# segment_iiif_link = _
Berlin	B-loc	O
,	O	O
9	O	O
.	O	O
Sept	O	O
.	O	O
(	O	O
Wolff	B-org	O
.	I-org	O
Amtlich	I-org	O
.	I-org	O
)	O	O
Großes	O	O
# segment_iiif_link = _
Hauptquartier	O	O
.	O	O
Oertliche	O	O
Kämpfe	O	O
nördlich	O	O
vom	O	O
# segment_iiif_link = _
Ploegsteertwalde	B-loc	O
und	O	O
am	O	O
La	B-loc	O
Basséekanal	I-loc	O
.	O	O
# segment_iiif_link = _
Nördlich	O	O
von	O	O
Armentières	B-loc	O
griff	O	O
der	O	O
Feind	O	O
# segment_iiif_link = _
von	O	O
neuem	O	O
an	O	O
.	O	O
Wir	O	O
wiesen	O	O
ihn	O	O
ab	O	O
und	O	O
machten	O	O
# segment_iiif_link = _
Gefangene	O	O
.	O	O
Im	O	O
Kanalabschnitt	O	O
von	O	O
Gleux	B-loc	O
-	I-loc	O
Ha	I-loc	O
¬	I-loc	O
# segment_iiif_link = _
princourt	O	O
Artillerietätigkeit	O	O
und	O	O
Erkundungsge	O	O
¬	O	O
# segment_iiif_link = _
fechte	O	O
.	O	O
Südlich	O	O
der	O	O
Straße	B-loc	O
Péronne	I-loc	O
¬	I-loc	O
# segment_iiif_link = _
Cambrai	B-loc	O
setzte	O	O
der	O	O
Feind	O	O
seine	O	O
Angriffe	O	O
unter	O	O
# segment_iiif_link = _
Einsatz	O	O
starker	O	O
Kräfte	O	O
gegen	O	O
die	O	O
Linie	O	O
Goureau	B-pers	O
¬	I-pers	O
# segment_iiif_link = _
court	I-loc	O
-	I-loc	O
Epehy	I-loc	O
nördlich	O	O
von	O	O
Templeux	B-loc	O
fort	O	O
.	O	O
Sie	O	O
# segment_iiif_link = _
scheiterten	O	O
unter	O	O
schweren	O	O
Verlusten	O	O
für	O	O
den	O	O
Geg	O	O
¬	O	O
# segment_iiif_link = _
ner	O	O
.	O	O
Unsere	O	O
Vortruppen	O	O
verwehrten	O	O
gestern	O	O
# segment_iiif_link = _
überlegenem	O	O
Feinde	O	O
das	O	O
Vordringen	O	O
über	O	O
St	B-loc	O
.	I-loc	O
# segment_iiif_link = _
Simon	I-pers	O
und	O	O
den	O	O
Crozatkanal	O	O
.	O	O
Erkundungsge	O	O
¬	O	O
# segment_iiif_link = _
fechte	O	O
zwischen	O	O
Oise	B-loc	O
und	O	O
Ailette	B-loc	O
.	O	O
Zwischen	O	O
# segment_iiif_link = _
Ailette	I-loc	O
und	O	O
Aisne	B-loc	O
brach	O	O
der	O	O
Feind	O	O
nach	O	O
# segment_iiif_link = _
mehrfach	O	O
vergeblichen	O	O
Teilangriffen	O	O
gegen	O	O
Abend	O	O
# segment_iiif_link = _
zu	O	O
geschlossenem	O	O
Angriff	O	O
vor	O	O
.	O	O
Er	O	O
wurde	O	O
auf	O	O
# segment_iiif_link = _
der	O	O
ganzen	O	O
Front	O	O
,	O	O
teilweise	O	O
in	O	O
Nahkämpfen	O	O
und	O	O
# segment_iiif_link = _
durch	O	O
Gegenstoß	O	O
,	O	O
blutig	O	O
abgewiesen	O	O
.	O	O
Zwischen	O	O
# segment_iiif_link = _
Aisne	B-loc	O
und	O	O
Vesle	B-loc	O
scheiterten	O	O
Teilangriffe	O	O
.	O	O
In	O	O
# segment_iiif_link = _
der	O	O
Champagne	B-loc	O
Teilvorstöße	O	O
des	O	O
Gegners	O	O
.	O	O
# segment_iiif_link = _
Aus	O	O
einem	O	O
englischen	O	O
Geschwader	O	O
,	O	O
# segment_iiif_link = _
das	O	O
zum	O	O
Angriff	O	O
auf	O	O
Mannheim	B-loc	O
vorstieß	O	O
,	O	O
# segment_iiif_link = _
vurden	O	O
fünf	O	O
Flugzeuge	O	O
abgeschossen	O	O
.	O	O
Im	O	O
# segment_iiif_link = _
August	O	O
wurden	O	O
an	O	O
den	O	O
deutschen	O	O
Fronten	O	O
565	O	O
# segment_iiif_link = _
feindliche	O	O
Flugzeuge	O	O
,	O	O
davon	O	O
62	O	O
durch	O	O
unsere	O	O
# segment_iiif_link = _
Flugzeugabwehrgeschütze	O	O
,	O	O
und	O	O
53	O	O
Fesselballone	O	O
# segment_iiif_link = _
abgeschossen	O	O
.	O	O
Hiervon	O	O
sind	O	O
252	O	O
Flugzeuge	O	O
in	O	O
un	O	O
¬	O	O
# segment_iiif_link = _
serm	O	O
Besitz	O	O
.	O	O
Der	O	O
Rest	O	O
ist	O	O
jenseits	O	O
der	O	O
feindlichen	O	O
# segment_iiif_link = _
Linien	O	O
erkennbar	O	O
abgestürzt	O	O
.	O	O
Wir	O	O
haben	O	O
im	O	O
# segment_iiif_link = _
Kampfe	O	O
143	O	O
Flugzeuge	O	O
und	O	O
86	O	O
,	O	O
also	O	O
mehr	O	O
als	O	O
# segment_iiif_link = _
die	O	O
Gegner	O	O
,	O	O
Fesselballone	O	O
verloren	O	O
.	O	O
# segment_iiif_link = _
Paris	B-loc	O
,	O	O
9	O	O
.	O	O
Sept	O	O
.	O	O
(	O	O
Havas	B-org	O
.	O	O
Amtlich	O	O
.	O	O
)	O	O
3	O	O
Uhr	O	O
# segment_iiif_link = _
nachmittags	O	O
.	O	O
Nördlich	O	O
der	O	O
Somme	B-loc	O
erweiter	O	O
¬	O	O
# segment_iiif_link = _
ten	O	O
wir	O	O
unser	O	O
Vorrücken	O	O
östlich	O	O
von	O	O
Avaisnes	B-loc	O
# segment_iiif_link = _
in	O	O
der	O	O
Richtung	O	O
auf	O	O
Clastres	B-pers	O
und	O	O
besetzten	O	O
na	O	O
¬	O	O
# segment_iiif_link = _
mentlich	O	O
das	O	O
Lamottegehöft	O	O
.	O	O
Unsere	O	O
Abteilungen	O	O
# segment_iiif_link = _
überquerten	O	O
den	O	O
Crozatkanal	B-loc	O
gegenüber	O	O
# segment_iiif_link = _
von	O	O
Liez	B-loc	O
.	O	O
Zwischen	O	O
Oise	B-loc	O
und	O	O
Aisne	B-loc	O
war	O	O
# segment_iiif_link = _
die	O	O
Nacht	O	O
durch	O	O
heftige	O	O
feindliche	O	O
Artillerie	O	O
¬	O	O
# segment_iiif_link = _
und	O	O
Infanteriegegenwirkung	O	O
gekennzeichnet	O	O
.	O	O
# segment_iiif_link = _
Zwei	O	O
starke	O	O
deutsche	O	O
Angriffe	O	O
in	O	O
der	O	O
Gegend	O	O
von	O	O
# segment_iiif_link = _
Laffaux	B-loc	O
wurden	O	O
abgewiesen	O	O
,	O	O
wobei	O	O
80	O	O
Gefan	O	O
¬	O	O
# segment_iiif_link = _
gene	O	O
,	O	O
die	O	O
fünf	O	O
verschiedenen	O	O
Regimentern	O	O
ange	O	O
¬	O	O
# segment_iiif_link = _
hören	O	O
,	O	O
in	O	O
unserer	O	O
Hand	O	O
blieben	O	O
.	O	O
In	O	O
der	O	O
Cham	B-loc	O
¬	I-loc	O
# segment_iiif_link = _
pagne	O	O
führten	O	O
die	O	O
Franzosen	O	O
in	O	O
der	O	O
Gegend	O	O
# segment_iiif_link = _
des	I-loc	O
Mont	I-loc	O
-	I-loc	O
sans	I-loc	O
-	I-loc	O
Nom	I-loc	O
einen	O	O
Handstreich	O	O
aus	O	O
und	O	O
# segment_iiif_link = _
machten	O	O
Gesangene	O	O
.	O	O
Ein	O	O
deutscher	O	O
Handstreich	O	O
# segment_iiif_link = _
östlich	O	O
von	O	O
Auberive	B-loc	O
scheiterte	O	O
.	O	O
# segment_iiif_link = _
Paris	B-loc	O
,	O	O
9	O	O
.	O	O
Sept	O	O
.	O	O
(	O	O
Havas	B-org	O
.	I-org	O
)	O	O
Amerikanische	B-prod	O
# segment_iiif_link = _
amtliche	O	O
Mitteilung	O	O
vom	O	O
8	O	O
.	O	O
September	O	O
,	O	O
abends	O	O
# segment_iiif_link = _
9	O	O
Uhr	O	O
.	O	O
Außer	O	O
einigen	O	O
Patrouillenkämpfen	O	O
und	O	O
# segment_iiif_link = _
lebhaftem	O	O
Artilleriekampf	O	O
südlich	O	O
der	O	O
Aisne	B-loc	O
ist	O	O
# segment_iiif_link = _
nichts	O	O
zu	O	O
melden	O	O
in	O	O
den	O	O
von	O	O
unsern	O	O
Truppen	O	O
be	O	O
¬	O	O
# segment_iiif_link = _
setzten	O	O
Abschnitten	O	O
.	O	O
# segment_iiif_link = _
Italienischer	O	O
Kriegsschauplatz	O	O
.	O	O
# segment_iiif_link = _
Wien	B-loc	O
,	O	O
9	O	O
.	O	O
Sept	O	O
.	O	O
(	O	O
W	O	O
.	O	O
K	O	O
.	O	O
-	O	O
B	O	O
.	O	O
)	O	O
Amtlich	O	O
wird	O	O
mit	O	O
¬	O	O
# segment_iiif_link = _
geteilt	O	O
:	O	O
Auf	O	O
dem	O	O
Monte	B-loc	O
Pertica	I-loc	O
wurden	O	O
vor	O	O
¬	O	O
# segment_iiif_link = _
gestern	O	O
abend	O	O
und	O	O
gestern	O	O
früh	O	O
italienische	O	O
An	O	O
¬	O	O
# segment_iiif_link = _
griffe	O	O
durch	O	O
unser	O	O
Feuer	O	O
abgeschlagen	O	O
.	O	O
Der	O	O
Feind	O	O
# segment_iiif_link = _
erlitt	O	O
schwere	O	O
Verluste	O	O
.	O	O
# segment_iiif_link = _
Balkankriegsschauplatz	O	O
.	O	O
# segment_iiif_link = _
Paris	B-loc	O
,	O	O
8	O	O
.	O	O
Sept	O	O
.	O	O
(	O	O
Havas	B-org	O
.	O	O
)	O	O
Amtlicher	O	O
Bericht	O	O
der	O	O
# segment_iiif_link = _
Orientarmee	O	O
vom	O	O
6	O	O
.	O	O
September	O	O
