TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC	LEVENSHTEIN	DATE
ni	O	O									1918-12-13 00:00:00
mitrailleuses	O	O									1918-12-13 00:00:00
;	O	O									1918-12-13 00:00:00
# segment_iiif_link											
des	O	O									1918-12-13 00:00:00
bâtons	O	O									1918-12-13 00:00:00
leur	O	O									1918-12-13 00:00:00
suffiront	O	O									1918-12-13 00:00:00
.	O	O									1918-12-13 00:00:00
La	O	O									1918-12-13 00:00:00
grande	O	O									1918-12-13 00:00:00
masse	O	O									1918-12-13 00:00:00
du	O	O									1918-12-13 00:00:00
# segment_iiif_link											
peuple	O	O									1918-12-13 00:00:00
considérerait	O	O									1918-12-13 00:00:00
une	O	O									1918-12-13 00:00:00
reprise	O	O									1918-12-13 00:00:00
de	O	O									1918-12-13 00:00:00
la	O	O									1918-12-13 00:00:00
grève	O	O									1918-12-13 00:00:00
# segment_iiif_link											
générale	O	O									1918-12-13 00:00:00
comme	O	O									1918-12-13 00:00:00
une	O	O									1918-12-13 00:00:00
violente	O	O									1918-12-13 00:00:00
provocation	O	O									1918-12-13 00:00:00
et	O	O									1918-12-13 00:00:00
# segment_iiif_link											
agirait	O	O									1918-12-13 00:00:00
eu	O	O									1918-12-13 00:00:00
conséquence	O	O									1918-12-13 00:00:00
.	O	O									1918-12-13 00:00:00
# segment_iiif_link											
M	B-PERS	O									1918-12-13 00:00:00
.	I-PERS	O									1918-12-13 00:00:00
Huggler	I-PERS	O									1918-12-13 00:00:00
(	O	O									1918-12-13 00:00:00
Zurich	B-LOC	O									1918-12-13 00:00:00
)	O	O									1918-12-13 00:00:00
justifie	O	O									1918-12-13 00:00:00
le	O	O									1918-12-13 00:00:00
# segment_iiif_link											
ment	O	O									1918-12-13 00:00:00
de	O	O									1918-12-13 00:00:00
la	O	O									1918-12-13 00:00:00
classe	O	O									1918-12-13 00:00:00
ouvrière	O	O									1918-12-13 00:00:00
.	O	O									1918-12-13 00:00:00
M	B-PERS	O									1918-12-13 00:00:00
.	I-PERS	O									1918-12-13 00:00:00
Ryser	I-PERS	O									1918-12-13 00:00:00
(	O	O									1918-12-13 00:00:00
Jura	B-ORG	O									1918-12-13 00:00:00
# segment_iiif_link											
bernois	I-ORG	O									1918-12-13 00:00:00
)	O	O									1918-12-13 00:00:00
dit	O	O									1918-12-13 00:00:00
que	O	O									1918-12-13 00:00:00
les	O	O									1918-12-13 00:00:00
boichévistes	O	O									1918-12-13 00:00:00
sont	O	O									1918-12-13 00:00:00
sur	O	O									1918-12-13 00:00:00
le	O	O									1918-12-13 00:00:00
banc	O	O									1918-12-13 00:00:00
# segment_iiif_link											
du	O	O									1918-12-13 00:00:00
Conseil	B-ORG	O									1918-12-13 00:00:00
fédéral	I-ORG	O									1918-12-13 00:00:00
et	O	O									1918-12-13 00:00:00
dans	O	O									1918-12-13 00:00:00
la	O	O									1918-12-13 00:00:00
majorité	O	O									1918-12-13 00:00:00
de	O	O									1918-12-13 00:00:00
cette	O	O									1918-12-13 00:00:00
# segment_iiif_link											
assemblée	O	O									1918-12-13 00:00:00
.	O	O									1918-12-13 00:00:00
# segment_iiif_link											
—	O	O									1918-12-13 00:00:00
Dans	O	O									1918-12-13 00:00:00
sa	O	O									1918-12-13 00:00:00
séance	O	O									1918-12-13 00:00:00
de	O	O									1918-12-13 00:00:00
nuit	O	O									1918-12-13 00:00:00
commencée	O	O									1918-12-13 00:00:00
à	O	O									1918-12-13 00:00:00
9	O	O									1918-12-13 00:00:00
h	O	O									1918-12-13 00:00:00
.	O	O									1918-12-13 00:00:00
# segment_iiif_link											
le	O	O									1918-12-13 00:00:00
Conseil	B-ORG	O									1918-12-13 00:00:00
national	I-ORG	O									1918-12-13 00:00:00
a	O	O									1918-12-13 00:00:00
poursuivi	O	O									1918-12-13 00:00:00
jeudi	O	O									1918-12-13 00:00:00
le	O	O									1918-12-13 00:00:00
débat	O	O									1918-12-13 00:00:00
# segment_iiif_link											
général	O	O									1918-12-13 00:00:00
sur	O	O									1918-12-13 00:00:00
la	O	O									1918-12-13 00:00:00
grève	O	O									1918-12-13 00:00:00
générale	O	O									1918-12-13 00:00:00
.	O	O									1918-12-13 00:00:00
# segment_iiif_link											
M	B-PERS	O									1918-12-13 00:00:00
.	I-PERS	O									1918-12-13 00:00:00
Hirter	I-PERS	O									1918-12-13 00:00:00
(	O	O									1918-12-13 00:00:00
Berne	B-LOC	O									1918-12-13 00:00:00
)	O	O									1918-12-13 00:00:00
rappelle	O	O									1918-12-13 00:00:00
les	O	O									1918-12-13 00:00:00
violences	O	O									1918-12-13 00:00:00
# segment_iiif_link											
exercées	O	O									1918-12-13 00:00:00
par	O	O									1918-12-13 00:00:00
les	O	O									1918-12-13 00:00:00
grévistes	O	O									1918-12-13 00:00:00
à	O	O									1918-12-13 00:00:00
Berne	B-LOC	O									1918-12-13 00:00:00
.	O	O									1918-12-13 00:00:00
Les	O	O									1918-12-13 00:00:00
# segment_iiif_link											
organisateurs	O	O									1918-12-13 00:00:00
du	O	O									1918-12-13 00:00:00
mouvement	O	O									1918-12-13 00:00:00
ont	O	O									1918-12-13 00:00:00
-	O	O									1918-12-13 00:00:00
ils	O	O									1918-12-13 00:00:00
songé	O	O									1918-12-13 00:00:00
au	O	O									1918-12-13 00:00:00
danger	O	O									1918-12-13 00:00:00
# segment_iiif_link											
d	O	O									1918-12-13 00:00:00
'	O	O									1918-12-13 00:00:00
une	O	O									1918-12-13 00:00:00
intervention	O	O									1918-12-13 00:00:00
étrangère	O	O									1918-12-13 00:00:00
,	O	O									1918-12-13 00:00:00
intervention	O	O									1918-12-13 00:00:00
# segment_iiif_link											
contre	O	O									1918-12-13 00:00:00
laquelle	O	O									1918-12-13 00:00:00
,	O	O									1918-12-13 00:00:00
au	O	O									1918-12-13 00:00:00
demeurant	O	O									1918-12-13 00:00:00
,	O	O									1918-12-13 00:00:00
le	O	O									1918-12-13 00:00:00
peuple	O	O									1918-12-13 00:00:00
entier	O	O									1918-12-13 00:00:00
se	O	O									1918-12-13 00:00:00
# segment_iiif_link											
serait	O	O									1918-12-13 00:00:00
levé	O	O									1918-12-13 00:00:00
?	O	O									1918-12-13 00:00:00
# segment_iiif_link											
,	O	O									1918-12-13 00:00:00
C	O	O									1918-12-13 00:00:00
'	O	O									1918-12-13 00:00:00
est	O	O									1918-12-13 00:00:00
à	O	O									1918-12-13 00:00:00
la	O	O									1918-12-13 00:00:00
bourgeoisie	O	O									1918-12-13 00:00:00
que	O	O									1918-12-13 00:00:00
l	O	O									1918-12-13 00:00:00
'	O	O									1918-12-13 00:00:00
on	O	O									1918-12-13 00:00:00
doit	O	O									1918-12-13 00:00:00
1	O	O									1918-12-13 00:00:00
# segment_iiif_link											
ce	O	O									1918-12-13 00:00:00
-	O	O									1918-12-13 00:00:00
maladies	O	O									1918-12-13 00:00:00
et	O	O									1918-12-13 00:00:00
accidents	O	O									1918-12-13 00:00:00
,	O	O									1918-12-13 00:00:00
la	O	O									1918-12-13 00:00:00
Banque	O	O									1918-12-13 00:00:00
nationale	O	O									1918-12-13 00:00:00
,	O	O									1918-12-13 00:00:00
# segment_iiif_link											
l	O	O									1918-12-13 00:00:00
'	O	O									1918-12-13 00:00:00
amélioration	O	O									1918-12-13 00:00:00
des	O	O									1918-12-13 00:00:00
traitements	O	O									1918-12-13 00:00:00
des	O	O									1918-12-13 00:00:00
employés	O	O									1918-12-13 00:00:00
.	O	O									1918-12-13 00:00:00
# segment_iiif_link											
Grâce	O	O									1918-12-13 00:00:00
aux	O	O									1918-12-13 00:00:00
efforts	O	O									1918-12-13 00:00:00
de	O	O									1918-12-13 00:00:00
la	O	O									1918-12-13 00:00:00
Confédération	O	O									1918-12-13 00:00:00
et	O	O									1918-12-13 00:00:00
des	O	O									1918-12-13 00:00:00
# segment_iiif_link											
cantons	O	O									1918-12-13 00:00:00
,	O	O									1918-12-13 00:00:00
personne	O	O									1918-12-13 00:00:00
n	O	O									1918-12-13 00:00:00
'	O	O									1918-12-13 00:00:00
a	O	O									1918-12-13 00:00:00
souffert	O	O									1918-12-13 00:00:00
de	O	O									1918-12-13 00:00:00
la	O	O									1918-12-13 00:00:00
faim	O	O									1918-12-13 00:00:00
# segment_iiif_link											
pendant	O	O									1918-12-13 00:00:00
la	O	O									1918-12-13 00:00:00
guerre	O	O									1918-12-13 00:00:00
.	O	O									1918-12-13 00:00:00
Nous	O	O									1918-12-13 00:00:00
espérons	O	O									1918-12-13 00:00:00
pouvoir	O	O									1918-12-13 00:00:00
# segment_iiif_link											
constituer	O	O									1918-12-13 00:00:00
_	O	O									1918-12-13 00:00:00
,	O	O									1918-12-13 00:00:00
un	O	O									1918-12-13 00:00:00
fonds	O	O									1918-12-13 00:00:00
qui	O	O									1918-12-13 00:00:00
permette	O	O									1918-12-13 00:00:00
d	O	O									1918-12-13 00:00:00
'	O	O									1918-12-13 00:00:00
introduire	O	O									1918-12-13 00:00:00
# segment_iiif_link											
l	O	O									1918-12-13 00:00:00
'	O	O									1918-12-13 00:00:00
assurance	O	O									1918-12-13 00:00:00
vieillesse	O	O									1918-12-13 00:00:00
et	O	O									1918-12-13 00:00:00
invalidité	O	O									1918-12-13 00:00:00
.	O	O									1918-12-13 00:00:00
Le	O	O									1918-12-13 00:00:00
montant	O	O									1918-12-13 00:00:00
de	O	O									1918-12-13 00:00:00
# segment_iiif_link											
l	O	O									1918-12-13 00:00:00
'	O	O									1918-12-13 00:00:00
impôt	O	O									1918-12-13 00:00:00
sur	O	O									1918-12-13 00:00:00
les	O	O									1918-12-13 00:00:00
bénéfices	O	O									1918-12-13 00:00:00
de	O	O									1918-12-13 00:00:00
guerre	O	O									1918-12-13 00:00:00
permettra	O	O									1918-12-13 00:00:00
# segment_iiif_link											
de	O	O									1918-12-13 00:00:00
réaliser	O	O									1918-12-13 00:00:00
des	O	O									1918-12-13 00:00:00
réformes	O	O									1918-12-13 00:00:00
sociales	O	O									1918-12-13 00:00:00
/	O	O									1918-12-13 00:00:00
# segment_iiif_link											
'	O	O									1918-12-13 00:00:00
# segment_iiif_link											
¦	O	O									1918-12-13 00:00:00
L	O	O									1918-12-13 00:00:00
'	O	O									1918-12-13 00:00:00
orateur	O	O									1918-12-13 00:00:00
conclut	O	O									1918-12-13 00:00:00
en	O	O									1918-12-13 00:00:00
disant	O	O									1918-12-13 00:00:00
que	O	O									1918-12-13 00:00:00
la	O	O									1918-12-13 00:00:00
destruction	O	O									1918-12-13 00:00:00
# segment_iiif_link											
des	O	O									1918-12-13 00:00:00
capitaux	O	O									1918-12-13 00:00:00
telle	O	O									1918-12-13 00:00:00
qu	O	O									1918-12-13 00:00:00
'	O	O									1918-12-13 00:00:00
elle	O	O									1918-12-13 00:00:00
s	O	O									1918-12-13 00:00:00
'	O	O									1918-12-13 00:00:00
est	O	O									1918-12-13 00:00:00
produite	O	O									1918-12-13 00:00:00
en	O	O									1918-12-13 00:00:00
# segment_iiif_link											
Russie	B-LOC	O									1918-12-13 00:00:00
serait	O	O									1918-12-13 00:00:00
un	O	O									1918-12-13 00:00:00
malheur	O	O									1918-12-13 00:00:00
et	O	O									1918-12-13 00:00:00
que	O	O									1918-12-13 00:00:00
les	O	O									1918-12-13 00:00:00
cheminots	O	O									1918-12-13 00:00:00
qui	O	O									1918-12-13 00:00:00
# segment_iiif_link											
sont	O	O									1918-12-13 00:00:00
_	O	O									1918-12-13 00:00:00
employés	O	O									1918-12-13 00:00:00
au	O	O									1918-12-13 00:00:00
service	O	O									1918-12-13 00:00:00
public	O	O									1918-12-13 00:00:00
ne	O	O									1918-12-13 00:00:00
peuvent	O	O									1918-12-13 00:00:00
pas	O	O									1918-12-13 00:00:00
# segment_iiif_link											
revendiquer	O	O									1918-12-13 00:00:00
le	O	O									1918-12-13 00:00:00
droit	O	O									1918-12-13 00:00:00
de	O	O									1918-12-13 00:00:00
grève	O	O									1918-12-13 00:00:00
.	O	O									1918-12-13 00:00:00
Nous	O	O									1918-12-13 00:00:00
ne	O	O									1918-12-13 00:00:00
voulons	O	O									1918-12-13 00:00:00
# segment_iiif_link											
pas	O	O									1918-12-13 00:00:00
de	O	O									1918-12-13 00:00:00
chambardement	O	O									1918-12-13 00:00:00
.	O	O									1918-12-13 00:00:00
# segment_iiif_link											
M	B-PERS	O									1918-12-13 00:00:00
.	I-PERS	O									1918-12-13 00:00:00
Platten	I-PERS	O									1918-12-13 00:00:00
(	O	O									1918-12-13 00:00:00
Zurich	B-LOC	O									1918-12-13 00:00:00
)	O	O									1918-12-13 00:00:00
,	O	O									1918-12-13 00:00:00
au	O	O									1918-12-13 00:00:00
milieu	O	O									1918-12-13 00:00:00
de	O	O									1918-12-13 00:00:00
l	O	O									1918-12-13 00:00:00
'	O	O									1918-12-13 00:00:00
hilarité	O	O									1918-12-13 00:00:00
,	O	O									1918-12-13 00:00:00
# segment_iiif_link											
déclare	O	O									1918-12-13 00:00:00
que	O	O									1918-12-13 00:00:00
les	O	O									1918-12-13 00:00:00
événements	O	O									1918-12-13 00:00:00
prochains	O	O									1918-12-13 00:00:00
# segment_iiif_link											
pousseront	O	O									1918-12-13 00:00:00
le	O	O									1918-12-13 00:00:00
prolétariat	O	O									1918-12-13 00:00:00
vers	O	O									1918-12-13 00:00:00
les	O	O									1918-12-13 00:00:00
boichévistes	O	O									1918-12-13 00:00:00
,	O	O									1918-12-13 00:00:00
alors	O	O									1918-12-13 00:00:00
# segment_iiif_link											
que	O	O									1918-12-13 00:00:00
MM	B-PERS	O									1918-12-13 00:00:00
.	I-PERS	O									1918-12-13 00:00:00
Grimm	I-PERS	O									1918-12-13 00:00:00
et	O	O									1918-12-13 00:00:00
Muller	B-PERS	O									1918-12-13 00:00:00
disent	O	O									1918-12-13 00:00:00
que	O	O									1918-12-13 00:00:00
le	O	O									1918-12-13 00:00:00
# segment_iiif_link											
bolchévisme	B-PROD	O									1918-12-13 00:00:00
n	O	O									1918-12-13 00:00:00
'	O	O									1918-12-13 00:00:00
est	O	O									1918-12-13 00:00:00
pas	O	O									1918-12-13 00:00:00
seulement	O	O									1918-12-13 00:00:00
une	O	O									1918-12-13 00:00:00
méthode	O	O									1918-12-13 00:00:00
mais	O	O									1918-12-13 00:00:00
# segment_iiif_link											
un	O	O									1918-12-13 00:00:00
principe	O	O									1918-12-13 00:00:00
.	O	O									1918-12-13 00:00:00
Si	O	O									1918-12-13 00:00:00
la	O	O									1918-12-13 00:00:00
journée	O	O									1918-12-13 00:00:00
de	O	O									1918-12-13 00:00:00
8	O	O									1918-12-13 00:00:00
h	O	O									1918-12-13 00:00:00
.	O	O									1918-12-13 00:00:00
n	O	O									1918-12-13 00:00:00
'	O	O									1918-12-13 00:00:00
est	O	O									1918-12-13 00:00:00
pas	O	O									1918-12-13 00:00:00
# segment_iiif_link											
introduite	O	O									1918-12-13 00:00:00
rapidement	O	O									1918-12-13 00:00:00
,	O	O									1918-12-13 00:00:00
la	O	O									1918-12-13 00:00:00
grève	O	O									1918-12-13 00:00:00
,	O	O									1918-12-13 00:00:00
sera	O	O									1918-12-13 00:00:00
de	O	O									1918-12-13 00:00:00
nouveau	O	O									1918-12-13 00:00:00
# segment_iiif_link											
proclamée	O	O									1918-12-13 00:00:00
.	O	O									1918-12-13 00:00:00
# segment_iiif_link											
M	B-PERS	O									1918-12-13 00:00:00
.	I-PERS	O									1918-12-13 00:00:00
Jacques	I-PERS	O									1918-12-13 00:00:00
Schmid	I-PERS	O									1918-12-13 00:00:00
(	O	O									1918-12-13 00:00:00
Soleure	B-LOC	O									1918-12-13 00:00:00
)	O	O									1918-12-13 00:00:00
déclare	O	O									1918-12-13 00:00:00
ne	O	O									1918-12-13 00:00:00
# segment_iiif_link											
pouvoir	O	O									1918-12-13 00:00:00
rien	O	O									1918-12-13 00:00:00
retirer	O	O									1918-12-13 00:00:00
de	O	O									1918-12-13 00:00:00
son	O	O									1918-12-13 00:00:00
premier	O	O									1918-12-13 00:00:00
discours	O	O									1918-12-13 00:00:00
sur	O	O									1918-12-13 00:00:00
# segment_iiif_link											
les	O	O									1918-12-13 00:00:00
incidents	O	O									1918-12-13 00:00:00
de	O	O									1918-12-13 00:00:00
Soleure	B-LOC	O									1918-12-13 00:00:00
et	O	O									1918-12-13 00:00:00
de	O	O									1918-12-13 00:00:00
Granges	B-LOC	O									1918-12-13 00:00:00
.	O	O									1918-12-13 00:00:00
Il	O	O									1918-12-13 00:00:00
se	O	O									1918-12-13 00:00:00
# segment_iiif_link											
moque	O	O									1918-12-13 00:00:00
des	O	O									1918-12-13 00:00:00
larmes	O	O									1918-12-13 00:00:00
de	O	O									1918-12-13 00:00:00
crocodile	O	O									1918-12-13 00:00:00
versées	O	O									1918-12-13 00:00:00
sur	O	O									1918-12-13 00:00:00
les	O	O									1918-12-13 00:00:00
# segment_iiif_link											
soldats	O	O									1918-12-13 00:00:00
morts	O	O									1918-12-13 00:00:00
de	O	O									1918-12-13 00:00:00
la	O	O									1918-12-13 00:00:00
grippe	O	O									1918-12-13 00:00:00
par	O	O									1918-12-13 00:00:00
les	O	O									1918-12-13 00:00:00
fabricants	O	O									1918-12-13 00:00:00
de	O	O									1918-12-13 00:00:00
# segment_iiif_link											
munitions	O	O									1918-12-13 00:00:00
qui	O	O									1918-12-13 00:00:00
ont	O	O									1918-12-13 00:00:00
collaboré	O	O									1918-12-13 00:00:00
à	O	O									1918-12-13 00:00:00
la	O	O									1918-12-13 00:00:00
guerre	O	O									1918-12-13 00:00:00
.	O	O									1918-12-13 00:00:00
# segment_iiif_link											
M	B-PERS	O									1918-12-13 00:00:00
.	I-PERS	O									1918-12-13 00:00:00
Reymond	I-PERS	O									1918-12-13 00:00:00
(	O	O									1918-12-13 00:00:00
Vaud	B-LOC	O									1918-12-13 00:00:00
)	O	O									1918-12-13 00:00:00
fait	O	O									1918-12-13 00:00:00
l	O	O									1918-12-13 00:00:00
'	O	O									1918-12-13 00:00:00
éloge	O	O									1918-12-13 00:00:00
de	O	O									1918-12-13 00:00:00
l	O	O									1918-12-13 00:00:00
'	O	O									1918-12-13 00:00:00
